peptide_id,bucket,category,reason
3844,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
3843,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
3882,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'PEG 2000' (only free amine or ACT acetylation supported)
3847,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
4090,b3_excluded_residue_no_smiles,residue_based,position 1 ('PYA'): unknown residue code 'PYA': no match in p2smi database (checked Code='PYA'); position 4 ('Y-SO3H'): unknown residue code 'Y-SO3H': no match in p2smi database (checked Code='Y-SO3H')
4087,b3_excluded_residue_no_smiles,residue_based,position 1 ('PYA'): unknown residue code 'PYA': no match in p2smi database (checked Code='PYA'); position 4 ('Y-SO3H'): unknown residue code 'Y-SO3H': no match in p2smi database (checked Code='Y-SO3H')
4089,b3_excluded_residue_no_smiles,residue_based,position 1 ('PYA'): unknown residue code 'PYA': no match in p2smi database (checked Code='PYA'); position 4 ('Y-SO3H'): unknown residue code 'Y-SO3H': no match in p2smi database (checked Code='Y-SO3H')
4088,b3_excluded_residue_no_smiles,residue_based,position 1 ('PYA'): unknown residue code 'PYA': no match in p2smi database (checked Code='PYA'); position 4 ('Y-SO3H'): unknown residue code 'Y-SO3H': no match in p2smi database (checked Code='Y-SO3H')
4344,b3_excluded_residue_no_smiles,residue_based,position 59 ('Asn(GlcNAc) '): unknown residue code 'Asn(GlcNAc) ': no match in p2smi database (checked Code='ASN(GLCNAC)')
4346,b3_excluded_residue_no_smiles,residue_based,position 62 ('Asn(GlcNAc) '): unknown residue code 'Asn(GlcNAc) ': no match in p2smi database (checked Code='ASN(GLCNAC)')
4419,b3_excluded_residue_no_smiles,residue_based,position 18 ('AGL'): unknown residue code 'AGL': no match in p2smi database (checked Code='AGL'); position 24 ('AGL'): unknown residue code 'AGL': no match in p2smi database (checked Code='AGL')
4856,b3_excluded_residue_no_smiles,residue_based,position 1 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4865,b3_excluded_residue_no_smiles,residue_based,position 1 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 13 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4860,b3_excluded_residue_no_smiles,residue_based,position 13 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4861,b3_excluded_residue_no_smiles,residue_based,position 1 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 3 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4858,b3_excluded_residue_no_smiles,residue_based,position 6 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4857,b3_excluded_residue_no_smiles,residue_based,position 3 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4859,b3_excluded_residue_no_smiles,residue_based,position 7 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4866,b3_excluded_residue_no_smiles,residue_based,position 1 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 3 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 6 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 7 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 13 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4877,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
4862,b3_excluded_residue_no_smiles,residue_based,position 3 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 6 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4879,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
4863,b3_excluded_residue_no_smiles,residue_based,position 6 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3'); position 7 ('LYS-(CH3)3'): unknown residue code 'LYS-(CH3)3': no match in p2smi database (checked Code='LYS-(CH3)3')
4878,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
4890,b3_excluded_residue_no_smiles,residue_based,position 3 ('3-Me-Val'): unknown residue code '3-Me-Val': no match in p2smi database (checked Code='3-ME-VAL'); position 5 ('TERT BU ALA'): unknown residue code 'TERT BU ALA': no match in p2smi database (checked Code='TERT BU ALA'); position 8 ('3-Me-Val'): unknown residue code '3-Me-Val': no match in p2smi database (checked Code='3-ME-VAL'); position 10 ('TERT BU ALA'): unknown residue code 'TERT BU ALA': no match in p2smi database (checked Code='TERT BU ALA')
4876,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'C8' (only free amine or ACT acetylation supported)
4937,b3_excluded_residue_no_smiles,residue_based,"position 2 ('6-Br-trp'): unknown residue code '6-Br-trp': no match in p2smi database (checked Code='6-BR-TRP'); position 4 ('3,4-OH-ARG'): unknown residue code '3,4-OH-ARG': no match in p2smi database (checked Code='3,4-OH-ARG'); position 5 ('4,5-OH-LYS'): unknown residue code '4,5-OH-LYS': no match in p2smi database (checked Code='4,5-OH-LYS'); position 8 ('4,5-OH-LYS'): unknown residue code '4,5-OH-LYS': no match in p2smi database (checked Code='4,5-OH-LYS'); position 12 ('4,5-OH-LYS'): unknown residue code '4,5-OH-LYS': no match in p2smi database (checked Code='4,5-OH-LYS'); position 14 ('DOPA'): unknown residue code 'DOPA': no match in p2smi database (checked Code='DOPA'); position 15 ('DOPA'): unknown residue code 'DOPA': no match in p2smi database (checked Code='DOPA'); position 16 ('4,5-OH-LYS'): unknown residue code '4,5-OH-LYS': no match in p2smi database (checked Code='4,5-OH-LYS'); position 18 ('5-OH-LYS'): unknown residue code '5-OH-LYS': no match in p2smi database (checked Code='5-OH-LYS'); position 19 ('DOPA'): unknown residue code 'DOPA': no match in p2smi database (checked Code='DOPA'); position 20 ('DOPA'): unknown residue code 'DOPA': no match in p2smi database (checked Code='DOPA'); position 22 ('5-OH-LYS'): unknown residue code '5-OH-LYS': no match in p2smi database (checked Code='5-OH-LYS')"
4985,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'TOS' (only free amine or ACT acetylation supported)
4983,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'TOS' (only free amine or ACT acetylation supported)
4979,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'Bn' (only free amine or ACT acetylation supported)
4978,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'BZA' (only free amine or ACT acetylation supported)
4989,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'TOS' (only free amine or ACT acetylation supported)
4988,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'TOS' (only free amine or ACT acetylation supported)
4991,b3_excluded_residue_no_smiles,residue_based,position 4 ('D-HPhe'): unknown residue code 'D-HPhe': no match in p2smi database (checked Code='HPHE'); position 9 ('D-HPhe'): unknown residue code 'D-HPhe': no match in p2smi database (checked Code='HPHE')
4986,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'BZA' (only free amine or ACT acetylation supported)
4990,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'BZA' (only free amine or ACT acetylation supported)
4996,b3_excluded_residue_no_smiles,residue_based,position 4 ('D-TIC'): unknown residue code 'D-TIC': no match in p2smi database (checked Code='TIC'); position 9 ('D-TIC'): unknown residue code 'D-TIC': no match in p2smi database (checked Code='TIC')
4994,b3_excluded_residue_no_smiles,residue_based,position 4 ('D-DIP'): unknown residue code 'D-DIP': no match in p2smi database (checked Code='DIP'); position 9 ('D-DIP'): unknown residue code 'D-DIP': no match in p2smi database (checked Code='DIP')
5063,b3_excluded_residue_no_smiles,residue_based,"position 1 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 3 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 5 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 7 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 9 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 11 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 13 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 15 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC')"
5061,b3_excluded_residue_no_smiles,residue_based,"position 1 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 3 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 5 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 7 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 9 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 11 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 13 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 15 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC')"
5070,b3_excluded_residue_no_smiles,residue_based,"position 1 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 3 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 5 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 7 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 9 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 11 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 13 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 15 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC')"
5071,b3_excluded_residue_no_smiles,residue_based,"position 1 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 3 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 5 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 7 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 9 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 11 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 13 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 15 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC')"
5072,b3_excluded_residue_no_smiles,residue_based,"position 1 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 3 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 5 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 7 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 9 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 11 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC'); position 13 ('APC'): unknown residue code 'APC': no match in p2smi database (checked Code='APC'); position 15 ('(S,S)-ACPC'): unknown residue code '(S,S)-ACPC': no match in p2smi database (checked Code='(S,S)-ACPC')"
